model,suite,item,correct
gpt-2_bllip-lg-gptbpe_1581955288,center_embed_mod,24,True
gpt-2_bllip-lg-gptbpe_1581955288,center_embed_mod,25,False
gpt-2_bllip-lg-gptbpe_1581955288,center_embed_mod,26,True
gpt-2_bllip-lg-gptbpe_1581955288,center_embed_mod,27,True
gpt-2_bllip-lg-gptbpe_1585674487,number_src,0,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,1,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,2,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,3,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,4,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,5,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,6,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,7,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,8,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,9,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,10,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,11,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,12,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,13,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,14,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,15,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,16,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,17,False
gpt-2_bllip-lg-gptbpe_1585674487,number_src,18,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,0,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,1,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,2,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,3,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,4,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,5,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,6,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,7,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,8,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,9,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,10,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,11,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,12,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,13,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,14,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,15,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,16,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,17,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,18,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,19,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,20,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,21,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,22,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,23,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,24,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,25,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,26,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,27,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,28,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,29,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,30,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,31,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,32,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,33,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,34,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,35,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,36,True
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,37,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,38,False
gpt-2_bllip-lg-gptbpe_1584550421,cleft_modifier,39,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,0,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,1,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,2,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,3,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,4,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,5,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,6,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,7,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,8,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,9,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,10,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,11,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,12,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,13,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,14,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,15,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,16,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,17,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,18,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,19,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,20,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,21,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,22,False
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,23,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,24,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,25,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,26,True
gpt-2_bllip-lg-gptbpe_1585674487,mvrr_mod,27,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,0,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,1,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,2,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,3,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,4,False
gpt-2_bllip-lg-gptbpe_1587139950,subordination,5,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,6,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,7,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,8,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,9,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,10,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,11,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,12,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,13,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,14,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,15,False
gpt-2_bllip-lg-gptbpe_1587139950,subordination,16,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,17,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,18,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,19,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,20,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,21,True
gpt-2_bllip-lg-gptbpe_1587139950,subordination,22,False
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,0,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,1,False
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,2,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,3,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,4,False
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,5,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,6,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,7,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,8,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,9,False
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,10,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,11,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,12,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,13,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,14,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,15,False
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,16,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,17,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,18,False
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,19,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,20,True
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,21,False
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,22,False
gpt-2_bllip-lg-gptbpe_1587139950,fgd_subject,23,False
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,0,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,1,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,2,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,3,False
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,4,False
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,5,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,6,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,7,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,8,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,9,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,10,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,11,False
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,12,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,13,False
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,14,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,15,False
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,16,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,17,False
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,18,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,19,False
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,20,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,21,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,22,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,23,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,24,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,25,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,26,True
gpt-2_bllip-lg-gptbpe_1581955288,mvrr,27,False
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,0,False
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,1,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,2,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,3,False
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,4,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,5,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,6,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,7,False
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,8,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,9,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,10,False
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,11,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,12,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,13,False
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,14,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,15,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,16,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,17,False
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,18,True
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,19,False
gpt-2_bllip-lg-gptbpe_1581955288,fgd-embed3,20,True
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,0,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,1,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,2,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,3,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,4,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,5,True
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,6,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,7,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,8,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,9,True
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,10,True
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,11,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,12,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,13,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,14,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,15,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,16,True
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,17,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,18,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,19,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,20,True
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,21,False
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,22,True
gpt-2_bllip-lg-gptbpe_1611265210,npz_ambig_mod,23,True
gpt-2_bllip-lg-gptbpe_1587139950,number_src,0,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,1,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,2,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,3,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,4,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,5,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,6,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,7,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,8,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,9,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,10,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,11,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,12,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,13,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,14,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,15,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,16,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,17,False
gpt-2_bllip-lg-gptbpe_1587139950,number_src,18,False
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,0,False
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,1,False
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,2,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,3,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,4,False
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,5,False
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,6,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,7,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,8,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,9,False
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,10,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,11,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,12,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,13,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,14,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,15,False
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,16,False
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,17,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,18,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,19,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,20,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,21,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,22,True
gpt-2_bllip-lg-gptbpe_1587139950,npz_obj,23,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,0,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,1,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,2,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,3,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,4,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,5,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,6,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,7,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,8,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,9,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,10,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,11,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,12,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,13,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,14,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,15,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,16,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,17,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,18,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,19,True
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,20,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,21,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,22,False
gpt-2_bllip-lg-gptbpe_1585674487,fgd_pp,23,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,0,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,1,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,2,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,3,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,4,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,5,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,6,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,7,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,8,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,9,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,10,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,11,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,12,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,13,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,14,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,15,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,16,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,17,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,18,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,19,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,20,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,21,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,22,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,23,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,24,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,25,False
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,26,True
gpt-2_bllip-lg-gptbpe_1585674487,center_embed_mod,27,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,0,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,1,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,2,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,3,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,4,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,5,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,6,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,7,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,8,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,9,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,10,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,11,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,12,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,13,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,14,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,15,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,16,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,17,False
gpt-2_bllip-lg-gptbpe_1611265210,number_src,18,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,0,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,1,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,2,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,3,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,4,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,5,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,6,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,7,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,8,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,9,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,10,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,11,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,12,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,13,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,14,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,15,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,16,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,17,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,18,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,19,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,20,False
gpt-2_bllip-lg-gptbpe_1611265210,npi_orc_ever,21,False
