model,suite,item,correct
ngram_bllip-md_12,reflexive_prep_masc,8,False
ngram_bllip-md_12,reflexive_prep_masc,9,False
ngram_bllip-md_12,reflexive_prep_masc,10,False
ngram_bllip-md_12,reflexive_prep_masc,11,False
ngram_bllip-md_12,reflexive_prep_masc,12,False
ngram_bllip-md_12,reflexive_prep_masc,13,False
ngram_bllip-md_12,reflexive_prep_masc,14,False
ngram_bllip-md_12,reflexive_prep_masc,15,False
ngram_bllip-md_12,reflexive_prep_masc,16,False
ngram_bllip-md_12,reflexive_prep_masc,17,False
ngram_bllip-md_12,reflexive_prep_masc,18,False
ngram_bllip-md_12,npi_orc_ever,0,True
ngram_bllip-md_12,npi_orc_ever,1,True
ngram_bllip-md_12,npi_orc_ever,2,True
ngram_bllip-md_12,npi_orc_ever,3,True
ngram_bllip-md_12,npi_orc_ever,4,True
ngram_bllip-md_12,npi_orc_ever,5,True
ngram_bllip-md_12,npi_orc_ever,6,True
ngram_bllip-md_12,npi_orc_ever,7,True
ngram_bllip-md_12,npi_orc_ever,8,True
ngram_bllip-md_12,npi_orc_ever,9,True
ngram_bllip-md_12,npi_orc_ever,10,True
ngram_bllip-md_12,npi_orc_ever,11,True
ngram_bllip-md_12,npi_orc_ever,12,True
ngram_bllip-md_12,npi_orc_ever,13,True
ngram_bllip-md_12,npi_orc_ever,14,True
ngram_bllip-md_12,npi_orc_ever,15,True
ngram_bllip-md_12,npi_orc_ever,16,True
ngram_bllip-md_12,npi_orc_ever,17,True
ngram_bllip-md_12,npi_orc_ever,18,True
ngram_bllip-md_12,npi_orc_ever,19,True
ngram_bllip-md_12,npi_orc_ever,20,True
ngram_bllip-md_12,npi_orc_ever,21,True
ngram_bllip-md_12,npi_orc_ever,22,True
ngram_bllip-md_12,npi_orc_ever,23,True
ngram_bllip-md_12,npi_orc_ever,24,True
ngram_bllip-md_12,npi_orc_ever,25,True
ngram_bllip-md_12,npi_orc_ever,26,True
ngram_bllip-md_12,npi_orc_ever,27,True
ngram_bllip-md_12,npi_orc_ever,28,True
ngram_bllip-md_12,npi_orc_ever,29,True
ngram_bllip-md_12,npi_orc_ever,30,True
ngram_bllip-md_12,npi_orc_ever,31,True
ngram_bllip-md_12,npi_orc_ever,32,True
ngram_bllip-md_12,npi_orc_ever,33,True
ngram_bllip-md_12,npi_orc_ever,34,True
ngram_bllip-md_12,npi_orc_ever,35,True
ngram_bllip-md_12,npi_orc_ever,36,True
ngram_bllip-md_12,npi_orc_ever,37,True
ngram_bllip-md_12,npi_src_ever,0,False
ngram_bllip-md_12,npi_src_ever,1,False
ngram_bllip-md_12,npi_src_ever,2,False
ngram_bllip-md_12,npi_src_ever,3,False
ngram_bllip-md_12,npi_src_ever,4,False
ngram_bllip-md_12,npi_src_ever,5,False
ngram_bllip-md_12,npi_src_ever,6,False
ngram_bllip-md_12,npi_src_ever,7,False
ngram_bllip-md_12,npi_src_ever,8,False
ngram_bllip-md_12,npi_src_ever,9,False
ngram_bllip-md_12,npi_src_ever,10,False
ngram_bllip-md_12,npi_src_ever,11,False
ngram_bllip-md_12,npi_src_ever,12,False
ngram_bllip-md_12,npi_src_ever,13,False
ngram_bllip-md_12,npi_src_ever,14,False
ngram_bllip-md_12,npi_src_ever,15,False
ngram_bllip-md_12,npi_src_ever,16,False
ngram_bllip-md_12,npi_src_ever,17,False
ngram_bllip-md_12,npi_src_ever,18,False
ngram_bllip-md_12,npi_src_ever,19,False
ngram_bllip-md_12,npi_src_ever,20,False
ngram_bllip-md_12,npi_src_ever,21,False
ngram_bllip-md_12,npi_src_ever,22,False
ngram_bllip-md_12,npi_src_ever,23,False
ngram_bllip-md_12,npi_src_ever,24,False
ngram_bllip-md_12,npi_src_ever,25,False
ngram_bllip-md_12,npi_src_ever,26,False
ngram_bllip-md_12,npi_src_ever,27,False
ngram_bllip-md_12,npi_src_ever,28,False
ngram_bllip-md_12,npi_src_ever,29,False
ngram_bllip-md_12,npi_src_ever,30,False
ngram_bllip-md_12,npi_src_ever,31,False
ngram_bllip-md_12,npi_src_ever,32,False
ngram_bllip-md_12,npi_src_ever,33,False
ngram_bllip-md_12,npi_src_ever,34,False
ngram_bllip-md_12,npi_src_ever,35,False
ngram_bllip-md_12,npi_src_ever,36,False
ngram_bllip-md_12,npi_src_ever,37,False
ngram_bllip-md_12,cleft,0,False
ngram_bllip-md_12,cleft,1,True
ngram_bllip-md_12,cleft,2,True
ngram_bllip-md_12,cleft,3,True
ngram_bllip-md_12,cleft,4,True
ngram_bllip-md_12,cleft,5,True
ngram_bllip-md_12,cleft,6,True
ngram_bllip-md_12,cleft,7,True
ngram_bllip-md_12,cleft,8,True
ngram_bllip-md_12,cleft,9,True
ngram_bllip-md_12,cleft,10,True
ngram_bllip-md_12,cleft,11,False
ngram_bllip-md_12,cleft,12,False
ngram_bllip-md_12,cleft,13,True
ngram_bllip-md_12,cleft,14,False
ngram_bllip-md_12,cleft,15,True
ngram_bllip-md_12,cleft,16,True
ngram_bllip-md_12,cleft,17,True
ngram_bllip-md_12,cleft,18,True
ngram_bllip-md_12,cleft,19,True
ngram_bllip-md_12,cleft,20,False
ngram_bllip-md_12,cleft,21,False
ngram_bllip-md_12,cleft,22,True
ngram_bllip-md_12,cleft,23,True
ngram_bllip-md_12,cleft,24,False
ngram_bllip-md_12,cleft,25,False
ngram_bllip-md_12,cleft,26,False
ngram_bllip-md_12,cleft,27,True
ngram_bllip-md_12,cleft,28,True
ngram_bllip-md_12,cleft,29,True
ngram_bllip-md_12,cleft,30,True
ngram_bllip-md_12,cleft,31,True
ngram_bllip-md_12,cleft,32,True
ngram_bllip-md_12,cleft,33,True
ngram_bllip-md_12,cleft,34,False
ngram_bllip-md_12,cleft,35,True
ngram_bllip-md_12,cleft,36,False
ngram_bllip-md_12,cleft,37,True
ngram_bllip-md_12,cleft,38,True
ngram_bllip-md_12,cleft,39,True
ngram_bllip-md_12,subordination_src-src,0,False
ngram_bllip-md_12,subordination_src-src,1,False
ngram_bllip-md_12,subordination_src-src,2,False
ngram_bllip-md_12,subordination_src-src,3,False
ngram_bllip-md_12,subordination_src-src,4,False
ngram_bllip-md_12,subordination_src-src,5,False
ngram_bllip-md_12,subordination_src-src,6,False
ngram_bllip-md_12,subordination_src-src,7,False
ngram_bllip-md_12,subordination_src-src,8,False
ngram_bllip-md_12,subordination_src-src,9,False
ngram_bllip-md_12,subordination_src-src,10,False
ngram_bllip-md_12,subordination_src-src,11,False
ngram_bllip-md_12,subordination_src-src,12,False
ngram_bllip-md_12,subordination_src-src,13,False
ngram_bllip-md_12,subordination_src-src,14,False
ngram_bllip-md_12,subordination_src-src,15,False
ngram_bllip-md_12,subordination_src-src,16,False
ngram_bllip-md_12,subordination_src-src,17,False
ngram_bllip-md_12,subordination_src-src,18,False
ngram_bllip-md_12,subordination_src-src,19,False
ngram_bllip-md_12,subordination_src-src,20,False
ngram_bllip-md_12,subordination_src-src,21,False
ngram_bllip-md_12,subordination_src-src,22,False
ngram_bllip-md_12,npz_ambig_mod,0,False
ngram_bllip-md_12,npz_ambig_mod,1,False
ngram_bllip-md_12,npz_ambig_mod,2,False
ngram_bllip-md_12,npz_ambig_mod,3,False
ngram_bllip-md_12,npz_ambig_mod,4,False
ngram_bllip-md_12,npz_ambig_mod,5,False
ngram_bllip-md_12,npz_ambig_mod,6,False
ngram_bllip-md_12,npz_ambig_mod,7,False
ngram_bllip-md_12,npz_ambig_mod,8,False
ngram_bllip-md_12,npz_ambig_mod,9,False
ngram_bllip-md_12,npz_ambig_mod,10,False
ngram_bllip-md_12,npz_ambig_mod,11,False
ngram_bllip-md_12,npz_ambig_mod,12,False
ngram_bllip-md_12,npz_ambig_mod,13,False
ngram_bllip-md_12,npz_ambig_mod,14,False
ngram_bllip-md_12,npz_ambig_mod,15,False
ngram_bllip-md_12,npz_ambig_mod,16,False
ngram_bllip-md_12,npz_ambig_mod,17,False
ngram_bllip-md_12,npz_ambig_mod,18,False
ngram_bllip-md_12,npz_ambig_mod,19,False
ngram_bllip-md_12,npz_ambig_mod,20,False
ngram_bllip-md_12,npz_ambig_mod,21,False
ngram_bllip-md_12,npz_ambig_mod,22,False
ngram_bllip-md_12,npz_ambig_mod,23,False
ngram_bllip-md_12,subordination_orc-orc,0,True
ngram_bllip-md_12,subordination_orc-orc,1,True
ngram_bllip-md_12,subordination_orc-orc,2,True
ngram_bllip-md_12,subordination_orc-orc,3,True
ngram_bllip-md_12,subordination_orc-orc,4,True
ngram_bllip-md_12,subordination_orc-orc,5,True
ngram_bllip-md_12,subordination_orc-orc,6,True
ngram_bllip-md_12,subordination_orc-orc,7,True
ngram_bllip-md_12,subordination_orc-orc,8,True
ngram_bllip-md_12,subordination_orc-orc,9,True
ngram_bllip-md_12,subordination_orc-orc,10,True
ngram_bllip-md_12,subordination_orc-orc,11,True
ngram_bllip-md_12,subordination_orc-orc,12,True
ngram_bllip-md_12,subordination_orc-orc,13,True
ngram_bllip-md_12,subordination_orc-orc,14,True
ngram_bllip-md_12,subordination_orc-orc,15,True
ngram_bllip-md_12,subordination_orc-orc,16,True
ngram_bllip-md_12,subordination_orc-orc,17,True
ngram_bllip-md_12,subordination_orc-orc,18,True
ngram_bllip-md_12,subordination_orc-orc,19,True
ngram_bllip-md_12,subordination_orc-orc,20,True
ngram_bllip-md_12,subordination_orc-orc,21,True
ngram_bllip-md_12,subordination_orc-orc,22,True
ngram_bllip-md_12,subordination,0,False
ngram_bllip-md_12,subordination,1,False
ngram_bllip-md_12,subordination,2,False
ngram_bllip-md_12,subordination,3,False
ngram_bllip-md_12,subordination,4,False
ngram_bllip-md_12,subordination,5,False
ngram_bllip-md_12,subordination,6,False
ngram_bllip-md_12,subordination,7,False
ngram_bllip-md_12,subordination,8,False
ngram_bllip-md_12,subordination,9,False
ngram_bllip-md_12,subordination,10,False
ngram_bllip-md_12,subordination,11,False
ngram_bllip-md_12,subordination,12,False
ngram_bllip-md_12,subordination,13,False
ngram_bllip-md_12,subordination,14,False
ngram_bllip-md_12,subordination,15,False
ngram_bllip-md_12,subordination,16,False
ngram_bllip-md_12,subordination,17,False
ngram_bllip-md_12,subordination,18,False
ngram_bllip-md_12,subordination,19,False
ngram_bllip-md_12,subordination,20,False
ngram_bllip-md_12,subordination,21,False
ngram_bllip-md_12,subordination,22,False
ngram_bllip-md_12,fgd_object,0,False
ngram_bllip-md_12,fgd_object,1,False
ngram_bllip-md_12,fgd_object,2,False
ngram_bllip-md_12,fgd_object,3,False
ngram_bllip-md_12,fgd_object,4,False
ngram_bllip-md_12,fgd_object,5,False
ngram_bllip-md_12,fgd_object,6,False
ngram_bllip-md_12,fgd_object,7,False
ngram_bllip-md_12,fgd_object,8,False
ngram_bllip-md_12,fgd_object,9,False
ngram_bllip-md_12,fgd_object,10,False
ngram_bllip-md_12,fgd_object,11,False
ngram_bllip-md_12,fgd_object,12,False
ngram_bllip-md_12,fgd_object,13,False
ngram_bllip-md_12,fgd_object,14,False
ngram_bllip-md_12,fgd_object,15,False
ngram_bllip-md_12,fgd_object,16,False
ngram_bllip-md_12,fgd_object,17,False
ngram_bllip-md_12,fgd_object,18,False
ngram_bllip-md_12,fgd_object,19,False
ngram_bllip-md_12,fgd_object,20,False
ngram_bllip-md_12,fgd_object,21,False
ngram_bllip-md_12,fgd_object,22,False
ngram_bllip-md_12,fgd_object,23,False
ngram_bllip-md_12,npi_orc_any,0,True
ngram_bllip-md_12,npi_orc_any,1,True
ngram_bllip-md_12,npi_orc_any,2,True
ngram_bllip-md_12,npi_orc_any,3,True
ngram_bllip-md_12,npi_orc_any,4,True
ngram_bllip-md_12,npi_orc_any,5,True
ngram_bllip-md_12,npi_orc_any,6,True
ngram_bllip-md_12,npi_orc_any,7,True
ngram_bllip-md_12,npi_orc_any,8,True
ngram_bllip-md_12,npi_orc_any,9,True
ngram_bllip-md_12,npi_orc_any,10,True
ngram_bllip-md_12,npi_orc_any,11,True
ngram_bllip-md_12,npi_orc_any,12,True
ngram_bllip-md_12,npi_orc_any,13,True
ngram_bllip-md_12,npi_orc_any,14,True
ngram_bllip-md_12,npi_orc_any,15,True
ngram_bllip-md_12,npi_orc_any,16,True
ngram_bllip-md_12,npi_orc_any,17,True
ngram_bllip-md_12,npi_orc_any,18,True
ngram_bllip-md_12,npi_orc_any,19,True
ngram_bllip-md_12,npi_orc_any,20,True
ngram_bllip-md_12,npi_orc_any,21,True
ngram_bllip-md_12,npi_orc_any,22,True
ngram_bllip-md_12,npi_orc_any,23,True
ngram_bllip-md_12,npi_orc_any,24,True
ngram_bllip-md_12,npi_orc_any,25,True
ngram_bllip-md_12,npi_orc_any,26,True
ngram_bllip-md_12,npi_orc_any,27,True
ngram_bllip-md_12,npi_orc_any,28,True
ngram_bllip-md_12,npi_orc_any,29,True
ngram_bllip-md_12,npi_orc_any,30,True
ngram_bllip-md_12,npi_orc_any,31,True
ngram_bllip-md_12,npi_orc_any,32,True
ngram_bllip-md_12,npi_orc_any,33,True
ngram_bllip-md_12,npi_orc_any,34,True
ngram_bllip-md_12,npi_orc_any,35,True
ngram_bllip-md_12,npi_orc_any,36,True
ngram_bllip-md_12,npi_orc_any,37,True
ngram_bllip-md_12,reflexive_orc_fem,0,False
ngram_bllip-md_12,reflexive_orc_fem,1,False
ngram_bllip-md_12,reflexive_orc_fem,2,False
ngram_bllip-md_12,reflexive_orc_fem,3,False
ngram_bllip-md_12,reflexive_orc_fem,4,False
ngram_bllip-md_12,reflexive_orc_fem,5,False
ngram_bllip-md_12,reflexive_orc_fem,6,False
ngram_bllip-md_12,reflexive_orc_fem,7,False
ngram_bllip-md_12,reflexive_orc_fem,8,True
ngram_bllip-md_12,reflexive_orc_fem,9,False
ngram_bllip-md_12,reflexive_orc_fem,10,False
ngram_bllip-md_12,reflexive_orc_fem,11,False
ngram_bllip-md_12,reflexive_orc_fem,12,False
ngram_bllip-md_12,reflexive_orc_fem,13,False
ngram_bllip-md_12,reflexive_orc_fem,14,False
ngram_bllip-md_12,reflexive_orc_fem,15,True
ngram_bllip-md_12,reflexive_orc_fem,16,False
ngram_bllip-md_12,reflexive_orc_fem,17,False
ngram_bllip-md_12,reflexive_orc_fem,18,False
ngram_bllip-md_12,fgd-embed4,0,True
ngram_bllip-md_12,fgd-embed4,1,True
ngram_bllip-md_12,fgd-embed4,2,True
ngram_bllip-md_12,fgd-embed4,3,True
ngram_bllip-md_12,fgd-embed4,4,True
ngram_bllip-md_12,fgd-embed4,5,True
ngram_bllip-md_12,fgd-embed4,6,True
ngram_bllip-md_12,fgd-embed4,7,True
ngram_bllip-md_12,fgd-embed4,8,True
ngram_bllip-md_12,fgd-embed4,9,True
ngram_bllip-md_12,fgd-embed4,10,True
ngram_bllip-md_12,fgd-embed4,11,True
ngram_bllip-md_12,fgd-embed4,12,True
ngram_bllip-md_12,fgd-embed4,13,True
ngram_bllip-md_12,fgd-embed4,14,True
ngram_bllip-md_12,fgd-embed4,15,True
ngram_bllip-md_12,fgd-embed4,16,True
ngram_bllip-md_12,fgd-embed4,17,True
ngram_bllip-md_12,fgd-embed4,18,True
ngram_bllip-md_12,fgd-embed4,19,True
ngram_bllip-md_12,fgd-embed4,20,True
ngram_bllip-md_12,reflexive_src_fem,0,False
ngram_bllip-md_12,reflexive_src_fem,1,False
ngram_bllip-md_12,reflexive_src_fem,2,False
ngram_bllip-md_12,reflexive_src_fem,3,False
ngram_bllip-md_12,reflexive_src_fem,4,False
ngram_bllip-md_12,reflexive_src_fem,5,False
ngram_bllip-md_12,reflexive_src_fem,6,False
ngram_bllip-md_12,reflexive_src_fem,7,False
ngram_bllip-md_12,reflexive_src_fem,8,True
ngram_bllip-md_12,reflexive_src_fem,9,False
ngram_bllip-md_12,reflexive_src_fem,10,False
ngram_bllip-md_12,reflexive_src_fem,11,False
ngram_bllip-md_12,reflexive_src_fem,12,False
ngram_bllip-md_12,reflexive_src_fem,13,False
ngram_bllip-md_12,reflexive_src_fem,14,False
ngram_bllip-md_12,reflexive_src_fem,15,True
ngram_bllip-md_12,reflexive_src_fem,16,False
ngram_bllip-md_12,reflexive_src_fem,17,False
ngram_bllip-md_12,reflexive_src_fem,18,False
ngram_bllip-md_12,npi_src_any,0,True
ngram_bllip-md_12,npi_src_any,1,True
ngram_bllip-md_12,npi_src_any,2,True
ngram_bllip-md_12,npi_src_any,3,True
ngram_bllip-md_12,npi_src_any,4,True
ngram_bllip-md_12,npi_src_any,5,True
ngram_bllip-md_12,npi_src_any,6,True
ngram_bllip-md_12,npi_src_any,7,True
ngram_bllip-md_12,npi_src_any,8,True
ngram_bllip-md_12,npi_src_any,9,True
ngram_bllip-md_12,npi_src_any,10,True
ngram_bllip-md_12,npi_src_any,11,True
ngram_bllip-md_12,npi_src_any,12,True
ngram_bllip-md_12,npi_src_any,13,True
ngram_bllip-md_12,npi_src_any,14,True
ngram_bllip-md_12,npi_src_any,15,True
ngram_bllip-md_12,npi_src_any,16,True
ngram_bllip-md_12,npi_src_any,17,True
ngram_bllip-md_12,npi_src_any,18,True
ngram_bllip-md_12,npi_src_any,19,True
ngram_bllip-md_12,npi_src_any,20,True
ngram_bllip-md_12,npi_src_any,21,True
ngram_bllip-md_12,npi_src_any,22,True
ngram_bllip-md_12,npi_src_any,23,True
ngram_bllip-md_12,npi_src_any,24,True
ngram_bllip-md_12,npi_src_any,25,True
ngram_bllip-md_12,npi_src_any,26,True
ngram_bllip-md_12,npi_src_any,27,True
ngram_bllip-md_12,npi_src_any,28,True
ngram_bllip-md_12,npi_src_any,29,True
ngram_bllip-md_12,npi_src_any,30,True
ngram_bllip-md_12,npi_src_any,31,True
ngram_bllip-md_12,npi_src_any,32,True
ngram_bllip-md_12,npi_src_any,33,True
ngram_bllip-md_12,npi_src_any,34,True
ngram_bllip-md_12,npi_src_any,35,True
ngram_bllip-md_12,npi_src_any,36,True
ngram_bllip-md_12,npi_src_any,37,True
ngram_bllip-md_12,fgd_hierarchy,0,False
ngram_bllip-md_12,fgd_hierarchy,1,False
ngram_bllip-md_12,fgd_hierarchy,2,False
ngram_bllip-md_12,fgd_hierarchy,3,False
ngram_bllip-md_12,fgd_hierarchy,4,False
ngram_bllip-md_12,fgd_hierarchy,5,False
ngram_bllip-md_12,fgd_hierarchy,6,False
ngram_bllip-md_12,fgd_hierarchy,7,False
ngram_bllip-md_12,fgd_hierarchy,8,False
ngram_bllip-md_12,fgd_hierarchy,9,False
ngram_bllip-md_12,fgd_hierarchy,10,False
ngram_bllip-md_12,fgd_hierarchy,11,False
ngram_bllip-md_12,fgd_hierarchy,12,False
ngram_bllip-md_12,fgd_hierarchy,13,False
ngram_bllip-md_12,fgd_hierarchy,14,False
ngram_bllip-md_12,fgd_hierarchy,15,False
ngram_bllip-md_12,fgd_hierarchy,16,False
ngram_bllip-md_12,fgd_hierarchy,17,False
ngram_bllip-md_12,fgd_hierarchy,18,False
ngram_bllip-md_12,fgd_hierarchy,19,False
ngram_bllip-md_12,fgd_hierarchy,20,False
ngram_bllip-md_12,fgd_hierarchy,21,False
ngram_bllip-md_12,fgd_hierarchy,22,False
ngram_bllip-md_12,fgd_hierarchy,23,False
ngram_bllip-md_12,reflexive_orc_masc,0,False
ngram_bllip-md_12,reflexive_orc_masc,1,False
ngram_bllip-md_12,reflexive_orc_masc,2,False
ngram_bllip-md_12,reflexive_orc_masc,3,False
ngram_bllip-md_12,reflexive_orc_masc,4,True
ngram_bllip-md_12,reflexive_orc_masc,5,False
ngram_bllip-md_12,reflexive_orc_masc,6,False
ngram_bllip-md_12,reflexive_orc_masc,7,False
ngram_bllip-md_12,reflexive_orc_masc,8,False
ngram_bllip-md_12,reflexive_orc_masc,9,False
ngram_bllip-md_12,reflexive_orc_masc,10,False
ngram_bllip-md_12,reflexive_orc_masc,11,True
ngram_bllip-md_12,reflexive_orc_masc,12,False
ngram_bllip-md_12,reflexive_orc_masc,13,False
ngram_bllip-md_12,reflexive_orc_masc,14,False
ngram_bllip-md_12,reflexive_orc_masc,15,False
ngram_bllip-md_12,reflexive_orc_masc,16,False
ngram_bllip-md_12,reflexive_orc_masc,17,False
ngram_bllip-md_12,reflexive_orc_masc,18,True
ngram_bllip-md_12,center_embed,0,False
ngram_bllip-md_12,center_embed,1,False
ngram_bllip-md_12,center_embed,2,True
ngram_bllip-md_12,center_embed,3,False
ngram_bllip-md_12,center_embed,4,True
ngram_bllip-md_12,center_embed,5,False
ngram_bllip-md_12,center_embed,6,False
ngram_bllip-md_12,center_embed,7,False
ngram_bllip-md_12,center_embed,8,False
ngram_bllip-md_12,center_embed,9,False
ngram_bllip-md_12,center_embed,10,False
ngram_bllip-md_12,center_embed,11,False
ngram_bllip-md_12,center_embed,12,True
ngram_bllip-md_12,center_embed,13,True
ngram_bllip-md_12,center_embed,14,True
ngram_bllip-md_12,center_embed,15,True
ngram_bllip-md_12,center_embed,16,True
ngram_bllip-md_12,center_embed,17,False
ngram_bllip-md_12,center_embed,18,True
ngram_bllip-md_12,center_embed,19,True
ngram_bllip-md_12,center_embed,20,False
ngram_bllip-md_12,center_embed,21,False
ngram_bllip-md_12,center_embed,22,True
ngram_bllip-md_12,center_embed,23,False
ngram_bllip-md_12,center_embed,24,False
ngram_bllip-md_12,center_embed,25,False
ngram_bllip-md_12,center_embed,26,False
ngram_bllip-md_12,center_embed,27,True
ngram_bllip-md_12,reflexive_src_masc,0,False
ngram_bllip-md_12,reflexive_src_masc,1,False
ngram_bllip-md_12,reflexive_src_masc,2,False
ngram_bllip-md_12,reflexive_src_masc,3,False
ngram_bllip-md_12,reflexive_src_masc,4,True
ngram_bllip-md_12,reflexive_src_masc,5,False
ngram_bllip-md_12,reflexive_src_masc,6,False
ngram_bllip-md_12,reflexive_src_masc,7,False
ngram_bllip-md_12,reflexive_src_masc,8,False
ngram_bllip-md_12,reflexive_src_masc,9,False
ngram_bllip-md_12,reflexive_src_masc,10,False
ngram_bllip-md_12,reflexive_src_masc,11,True
ngram_bllip-md_12,reflexive_src_masc,12,False
ngram_bllip-md_12,reflexive_src_masc,13,False
ngram_bllip-md_12,reflexive_src_masc,14,False
ngram_bllip-md_12,reflexive_src_masc,15,False
ngram_bllip-md_12,reflexive_src_masc,16,False
ngram_bllip-md_12,reflexive_src_masc,17,False
ngram_bllip-md_12,reflexive_src_masc,18,True
ngram_bllip-md_12,mvrr,0,True
ngram_bllip-md_12,mvrr,1,True
ngram_bllip-md_12,mvrr,2,True
ngram_bllip-md_12,mvrr,3,True
