model,suite,item,correct
rnng_bllip-xs_28066,number_prep,1,False
rnng_bllip-xs_28066,number_prep,2,True
rnng_bllip-xs_28066,number_prep,3,False
rnng_bllip-xs_28066,number_prep,4,False
rnng_bllip-xs_28066,number_prep,5,False
rnng_bllip-xs_28066,number_prep,6,False
rnng_bllip-xs_28066,number_prep,7,True
rnng_bllip-xs_28066,number_prep,8,False
rnng_bllip-xs_28066,number_prep,9,False
rnng_bllip-xs_28066,number_prep,10,False
rnng_bllip-xs_28066,number_prep,11,False
rnng_bllip-xs_28066,number_prep,12,False
rnng_bllip-xs_28066,number_prep,13,False
rnng_bllip-xs_28066,number_prep,14,True
rnng_bllip-xs_28066,number_prep,15,False
rnng_bllip-xs_28066,number_prep,16,False
rnng_bllip-xs_28066,number_prep,17,False
rnng_bllip-xs_28066,number_prep,18,False
rnng_bllip-xs_28066,cleft_modifier,0,False
rnng_bllip-xs_28066,cleft_modifier,1,False
rnng_bllip-xs_28066,cleft_modifier,2,False
rnng_bllip-xs_28066,cleft_modifier,3,True
rnng_bllip-xs_28066,cleft_modifier,4,False
rnng_bllip-xs_28066,cleft_modifier,5,True
rnng_bllip-xs_28066,cleft_modifier,6,True
rnng_bllip-xs_28066,cleft_modifier,7,True
rnng_bllip-xs_28066,cleft_modifier,8,False
rnng_bllip-xs_28066,cleft_modifier,9,True
rnng_bllip-xs_28066,cleft_modifier,10,True
rnng_bllip-xs_28066,cleft_modifier,11,True
rnng_bllip-xs_28066,cleft_modifier,12,False
rnng_bllip-xs_28066,cleft_modifier,13,False
rnng_bllip-xs_28066,cleft_modifier,14,False
rnng_bllip-xs_28066,cleft_modifier,15,False
rnng_bllip-xs_28066,cleft_modifier,16,False
rnng_bllip-xs_28066,cleft_modifier,17,False
rnng_bllip-xs_28066,cleft_modifier,18,True
rnng_bllip-xs_28066,cleft_modifier,19,False
rnng_bllip-xs_28066,cleft_modifier,20,False
rnng_bllip-xs_28066,cleft_modifier,21,True
rnng_bllip-xs_28066,cleft_modifier,22,True
rnng_bllip-xs_28066,cleft_modifier,23,False
rnng_bllip-xs_28066,cleft_modifier,24,False
rnng_bllip-xs_28066,cleft_modifier,25,False
rnng_bllip-xs_28066,cleft_modifier,26,False
rnng_bllip-xs_28066,cleft_modifier,27,False
rnng_bllip-xs_28066,cleft_modifier,28,False
rnng_bllip-xs_28066,cleft_modifier,29,False
rnng_bllip-xs_28066,cleft_modifier,30,False
rnng_bllip-xs_28066,cleft_modifier,31,False
rnng_bllip-xs_28066,cleft_modifier,32,False
rnng_bllip-xs_28066,cleft_modifier,33,False
rnng_bllip-xs_28066,cleft_modifier,34,False
rnng_bllip-xs_28066,cleft_modifier,35,False
rnng_bllip-xs_28066,cleft_modifier,36,True
rnng_bllip-xs_28066,cleft_modifier,37,True
rnng_bllip-xs_28066,cleft_modifier,38,False
rnng_bllip-xs_28066,cleft_modifier,39,False
rnng_bllip-xs_51272,fgd_subject,0,True
rnng_bllip-xs_51272,fgd_subject,1,True
rnng_bllip-xs_51272,fgd_subject,2,True
rnng_bllip-xs_51272,fgd_subject,3,True
rnng_bllip-xs_51272,fgd_subject,4,True
rnng_bllip-xs_51272,fgd_subject,5,True
rnng_bllip-xs_51272,fgd_subject,6,True
rnng_bllip-xs_51272,fgd_subject,7,True
rnng_bllip-xs_51272,fgd_subject,8,True
rnng_bllip-xs_51272,fgd_subject,9,True
rnng_bllip-xs_51272,fgd_subject,10,True
rnng_bllip-xs_51272,fgd_subject,11,True
rnng_bllip-xs_51272,fgd_subject,12,True
rnng_bllip-xs_51272,fgd_subject,13,True
rnng_bllip-xs_51272,fgd_subject,14,True
rnng_bllip-xs_51272,fgd_subject,15,True
rnng_bllip-xs_51272,fgd_subject,16,True
rnng_bllip-xs_51272,fgd_subject,17,True
rnng_bllip-xs_51272,fgd_subject,18,True
rnng_bllip-xs_51272,fgd_subject,19,True
rnng_bllip-xs_51272,fgd_subject,20,True
rnng_bllip-xs_51272,fgd_subject,21,True
rnng_bllip-xs_51272,fgd_subject,22,False
rnng_bllip-xs_51272,fgd_subject,23,True
rnng_bllip-xs_4301,number_prep,0,False
rnng_bllip-xs_4301,number_prep,1,False
rnng_bllip-xs_4301,number_prep,2,False
rnng_bllip-xs_4301,number_prep,3,False
rnng_bllip-xs_4301,number_prep,4,False
rnng_bllip-xs_4301,number_prep,5,False
rnng_bllip-xs_4301,number_prep,6,False
rnng_bllip-xs_4301,number_prep,7,False
rnng_bllip-xs_4301,number_prep,8,False
rnng_bllip-xs_4301,number_prep,9,False
rnng_bllip-xs_4301,number_prep,10,False
rnng_bllip-xs_4301,number_prep,11,False
rnng_bllip-xs_4301,number_prep,12,False
rnng_bllip-xs_4301,number_prep,13,False
rnng_bllip-xs_4301,number_prep,14,False
rnng_bllip-xs_4301,number_prep,15,False
rnng_bllip-xs_4301,number_prep,16,False
rnng_bllip-xs_4301,number_prep,17,False
rnng_bllip-xs_4301,number_prep,18,True
rnng_bllip-xs_51272,center_embed_mod,0,True
rnng_bllip-xs_51272,center_embed_mod,1,True
rnng_bllip-xs_51272,center_embed_mod,2,True
rnng_bllip-xs_51272,center_embed_mod,3,True
rnng_bllip-xs_51272,center_embed_mod,4,False
rnng_bllip-xs_51272,center_embed_mod,5,True
rnng_bllip-xs_51272,center_embed_mod,6,False
rnng_bllip-xs_51272,center_embed_mod,7,True
rnng_bllip-xs_51272,center_embed_mod,8,True
rnng_bllip-xs_51272,center_embed_mod,9,True
rnng_bllip-xs_51272,center_embed_mod,10,True
rnng_bllip-xs_51272,center_embed_mod,11,False
rnng_bllip-xs_51272,center_embed_mod,12,False
rnng_bllip-xs_51272,center_embed_mod,13,True
rnng_bllip-xs_51272,center_embed_mod,14,False
rnng_bllip-xs_51272,center_embed_mod,15,True
rnng_bllip-xs_51272,center_embed_mod,16,False
rnng_bllip-xs_51272,center_embed_mod,17,True
rnng_bllip-xs_51272,center_embed_mod,18,False
rnng_bllip-xs_51272,center_embed_mod,19,False
rnng_bllip-xs_51272,center_embed_mod,20,True
rnng_bllip-xs_51272,center_embed_mod,21,True
rnng_bllip-xs_51272,center_embed_mod,22,True
rnng_bllip-xs_51272,center_embed_mod,23,True
rnng_bllip-xs_51272,center_embed_mod,24,True
rnng_bllip-xs_51272,center_embed_mod,25,True
rnng_bllip-xs_51272,center_embed_mod,26,False
rnng_bllip-xs_51272,center_embed_mod,27,False
rnng_bllip-xs_28068,npz_ambig_mod,0,False
rnng_bllip-xs_28068,npz_ambig_mod,1,True
rnng_bllip-xs_28068,npz_ambig_mod,2,True
rnng_bllip-xs_28068,npz_ambig_mod,3,True
rnng_bllip-xs_28068,npz_ambig_mod,4,True
rnng_bllip-xs_28068,npz_ambig_mod,5,True
rnng_bllip-xs_28068,npz_ambig_mod,6,True
rnng_bllip-xs_28068,npz_ambig_mod,7,True
rnng_bllip-xs_28068,npz_ambig_mod,8,True
rnng_bllip-xs_28068,npz_ambig_mod,9,True
rnng_bllip-xs_28068,npz_ambig_mod,10,True
rnng_bllip-xs_28068,npz_ambig_mod,11,True
rnng_bllip-xs_28068,npz_ambig_mod,12,True
rnng_bllip-xs_28068,npz_ambig_mod,13,False
rnng_bllip-xs_28068,npz_ambig_mod,14,True
rnng_bllip-xs_28068,npz_ambig_mod,15,True
rnng_bllip-xs_28068,npz_ambig_mod,16,True
rnng_bllip-xs_28068,npz_ambig_mod,17,True
rnng_bllip-xs_28068,npz_ambig_mod,18,True
rnng_bllip-xs_28068,npz_ambig_mod,19,True
rnng_bllip-xs_28068,npz_ambig_mod,20,True
rnng_bllip-xs_28068,npz_ambig_mod,21,False
rnng_bllip-xs_28068,npz_ambig_mod,22,True
rnng_bllip-xs_28068,npz_ambig_mod,23,True
rnng_bllip-xs_51272,number_prep,0,False
rnng_bllip-xs_51272,number_prep,1,False
rnng_bllip-xs_51272,number_prep,2,False
rnng_bllip-xs_51272,number_prep,3,False
rnng_bllip-xs_51272,number_prep,4,False
rnng_bllip-xs_51272,number_prep,5,True
rnng_bllip-xs_51272,number_prep,6,False
rnng_bllip-xs_51272,number_prep,7,True
rnng_bllip-xs_51272,number_prep,8,False
rnng_bllip-xs_51272,number_prep,9,False
rnng_bllip-xs_51272,number_prep,10,False
rnng_bllip-xs_51272,number_prep,11,False
rnng_bllip-xs_51272,number_prep,12,False
rnng_bllip-xs_51272,number_prep,13,False
rnng_bllip-xs_51272,number_prep,14,True
rnng_bllip-xs_51272,number_prep,15,False
rnng_bllip-xs_51272,number_prep,16,False
rnng_bllip-xs_51272,number_prep,17,False
rnng_bllip-xs_51272,number_prep,18,False
rnng_bllip-xs_28068,center_embed,0,True
rnng_bllip-xs_28068,center_embed,1,True
rnng_bllip-xs_28068,center_embed,2,True
rnng_bllip-xs_28068,center_embed,3,True
rnng_bllip-xs_28068,center_embed,4,True
rnng_bllip-xs_28068,center_embed,5,True
rnng_bllip-xs_28068,center_embed,6,False
rnng_bllip-xs_28068,center_embed,7,True
rnng_bllip-xs_28068,center_embed,8,False
rnng_bllip-xs_28068,center_embed,9,True
rnng_bllip-xs_28068,center_embed,10,False
rnng_bllip-xs_28068,center_embed,11,False
rnng_bllip-xs_28068,center_embed,12,True
rnng_bllip-xs_28068,center_embed,13,True
rnng_bllip-xs_28068,center_embed,14,False
rnng_bllip-xs_28068,center_embed,15,True
rnng_bllip-xs_28068,center_embed,16,False
rnng_bllip-xs_28068,center_embed,17,True
rnng_bllip-xs_28068,center_embed,18,False
rnng_bllip-xs_28068,center_embed,19,True
rnng_bllip-xs_28068,center_embed,20,True
rnng_bllip-xs_28068,center_embed,21,True
rnng_bllip-xs_28068,center_embed,22,True
rnng_bllip-xs_28068,center_embed,23,True
rnng_bllip-xs_28068,center_embed,24,False
rnng_bllip-xs_28068,center_embed,25,True
rnng_bllip-xs_28068,center_embed,26,False
rnng_bllip-xs_28068,center_embed,27,False
rnng_bllip-xs_28068,number_src,0,False
rnng_bllip-xs_28068,number_src,1,False
rnng_bllip-xs_28068,number_src,2,False
rnng_bllip-xs_28068,number_src,3,False
rnng_bllip-xs_28068,number_src,4,False
rnng_bllip-xs_28068,number_src,5,False
rnng_bllip-xs_28068,number_src,6,False
rnng_bllip-xs_28068,number_src,7,False
rnng_bllip-xs_28068,number_src,8,False
rnng_bllip-xs_28068,number_src,9,True
rnng_bllip-xs_28068,number_src,10,False
rnng_bllip-xs_28068,number_src,11,False
rnng_bllip-xs_28068,number_src,12,True
rnng_bllip-xs_28068,number_src,13,False
rnng_bllip-xs_28068,number_src,14,False
rnng_bllip-xs_28068,number_src,15,False
rnng_bllip-xs_28068,number_src,16,False
rnng_bllip-xs_28068,number_src,17,False
rnng_bllip-xs_28068,number_src,18,False
rnng_bllip-xs_4301,reflexive_src_masc,0,False
rnng_bllip-xs_4301,reflexive_src_masc,1,False
rnng_bllip-xs_4301,reflexive_src_masc,2,True
rnng_bllip-xs_4301,reflexive_src_masc,3,True
rnng_bllip-xs_4301,reflexive_src_masc,4,True
rnng_bllip-xs_4301,reflexive_src_masc,5,False
rnng_bllip-xs_4301,reflexive_src_masc,6,False
rnng_bllip-xs_4301,reflexive_src_masc,7,False
rnng_bllip-xs_4301,reflexive_src_masc,8,False
rnng_bllip-xs_4301,reflexive_src_masc,9,False
rnng_bllip-xs_4301,reflexive_src_masc,10,False
rnng_bllip-xs_4301,reflexive_src_masc,11,False
rnng_bllip-xs_4301,reflexive_src_masc,12,False
rnng_bllip-xs_4301,reflexive_src_masc,13,False
rnng_bllip-xs_4301,reflexive_src_masc,14,False
rnng_bllip-xs_4301,reflexive_src_masc,15,False
rnng_bllip-xs_4301,reflexive_src_masc,16,False
rnng_bllip-xs_4301,reflexive_src_masc,17,False
rnng_bllip-xs_4301,reflexive_src_masc,18,False
rnng_bllip-xs_28066,fgd_object,0,True
rnng_bllip-xs_28066,fgd_object,1,True
rnng_bllip-xs_28066,fgd_object,2,True
rnng_bllip-xs_28066,fgd_object,3,True
rnng_bllip-xs_28066,fgd_object,4,True
rnng_bllip-xs_28066,fgd_object,5,True
rnng_bllip-xs_28066,fgd_object,6,True
rnng_bllip-xs_28066,fgd_object,7,True
rnng_bllip-xs_28066,fgd_object,8,True
rnng_bllip-xs_28066,fgd_object,9,True
rnng_bllip-xs_28066,fgd_object,10,True
rnng_bllip-xs_28066,fgd_object,11,True
rnng_bllip-xs_28066,fgd_object,12,True
rnng_bllip-xs_28066,fgd_object,13,True
rnng_bllip-xs_28066,fgd_object,14,True
rnng_bllip-xs_28066,fgd_object,15,True
rnng_bllip-xs_28066,fgd_object,16,True
rnng_bllip-xs_28066,fgd_object,17,True
rnng_bllip-xs_28066,fgd_object,18,False
rnng_bllip-xs_28066,fgd_object,19,True
rnng_bllip-xs_28066,fgd_object,20,True
rnng_bllip-xs_28066,fgd_object,21,False
rnng_bllip-xs_28066,fgd_object,22,True
rnng_bllip-xs_28066,fgd_object,23,True
rnng_bllip-xs_4301,fgd_pp,0,True
rnng_bllip-xs_4301,fgd_pp,1,False
rnng_bllip-xs_4301,fgd_pp,2,True
rnng_bllip-xs_4301,fgd_pp,3,True
rnng_bllip-xs_4301,fgd_pp,4,True
rnng_bllip-xs_4301,fgd_pp,5,True
rnng_bllip-xs_4301,fgd_pp,6,False
rnng_bllip-xs_4301,fgd_pp,7,False
rnng_bllip-xs_4301,fgd_pp,8,False
rnng_bllip-xs_4301,fgd_pp,9,False
rnng_bllip-xs_4301,fgd_pp,10,False
rnng_bllip-xs_4301,fgd_pp,11,True
rnng_bllip-xs_4301,fgd_pp,12,False
rnng_bllip-xs_4301,fgd_pp,13,False
rnng_bllip-xs_4301,fgd_pp,14,False
rnng_bllip-xs_4301,fgd_pp,15,False
rnng_bllip-xs_4301,fgd_pp,16,False
rnng_bllip-xs_4301,fgd_pp,17,False
rnng_bllip-xs_4301,fgd_pp,18,False
rnng_bllip-xs_4301,fgd_pp,19,False
rnng_bllip-xs_4301,fgd_pp,20,True
rnng_bllip-xs_4301,fgd_pp,21,False
rnng_bllip-xs_4301,fgd_pp,22,False
rnng_bllip-xs_4301,fgd_pp,23,False
rnng_bllip-xs_28068,fgd_subject,0,True
rnng_bllip-xs_28068,fgd_subject,1,True
rnng_bllip-xs_28068,fgd_subject,2,True
rnng_bllip-xs_28068,fgd_subject,3,True
rnng_bllip-xs_28068,fgd_subject,4,True
rnng_bllip-xs_28068,fgd_subject,5,True
rnng_bllip-xs_28068,fgd_subject,6,True
rnng_bllip-xs_28068,fgd_subject,7,True
rnng_bllip-xs_28068,fgd_subject,8,True
rnng_bllip-xs_28068,fgd_subject,9,True
rnng_bllip-xs_28068,fgd_subject,10,True
rnng_bllip-xs_28068,fgd_subject,11,True
rnng_bllip-xs_28068,fgd_subject,12,True
rnng_bllip-xs_28068,fgd_subject,13,True
rnng_bllip-xs_28068,fgd_subject,14,True
rnng_bllip-xs_28068,fgd_subject,15,True
rnng_bllip-xs_28068,fgd_subject,16,True
rnng_bllip-xs_28068,fgd_subject,17,True
rnng_bllip-xs_28068,fgd_subject,18,True
rnng_bllip-xs_28068,fgd_subject,19,True
rnng_bllip-xs_28068,fgd_subject,20,True
rnng_bllip-xs_28068,fgd_subject,21,True
rnng_bllip-xs_28068,fgd_subject,22,True
rnng_bllip-xs_28068,fgd_subject,23,True
rnng_bllip-xs_51272,mvrr_mod,0,True
rnng_bllip-xs_51272,mvrr_mod,1,True
rnng_bllip-xs_51272,mvrr_mod,2,True
rnng_bllip-xs_51272,mvrr_mod,3,True
rnng_bllip-xs_51272,mvrr_mod,4,False
rnng_bllip-xs_51272,mvrr_mod,5,True
rnng_bllip-xs_51272,mvrr_mod,6,False
rnng_bllip-xs_51272,mvrr_mod,7,True
rnng_bllip-xs_51272,mvrr_mod,8,False
rnng_bllip-xs_51272,mvrr_mod,9,False
rnng_bllip-xs_51272,mvrr_mod,10,True
rnng_bllip-xs_51272,mvrr_mod,11,False
rnng_bllip-xs_51272,mvrr_mod,12,True
rnng_bllip-xs_51272,mvrr_mod,13,False
rnng_bllip-xs_51272,mvrr_mod,14,True
rnng_bllip-xs_51272,mvrr_mod,15,True
rnng_bllip-xs_51272,mvrr_mod,16,True
rnng_bllip-xs_51272,mvrr_mod,17,False
rnng_bllip-xs_51272,mvrr_mod,18,False
rnng_bllip-xs_51272,mvrr_mod,19,False
rnng_bllip-xs_51272,mvrr_mod,20,True
rnng_bllip-xs_51272,mvrr_mod,21,False
rnng_bllip-xs_51272,mvrr_mod,22,False
rnng_bllip-xs_51272,mvrr_mod,23,False
rnng_bllip-xs_51272,mvrr_mod,24,True
rnng_bllip-xs_51272,mvrr_mod,25,True
rnng_bllip-xs_51272,mvrr_mod,26,True
rnng_bllip-xs_51272,mvrr_mod,27,True
rnng_bllip-xs_28066,mvrr_mod,0,True
rnng_bllip-xs_28066,mvrr_mod,1,False
rnng_bllip-xs_28066,mvrr_mod,2,False
rnng_bllip-xs_28066,mvrr_mod,3,True
rnng_bllip-xs_28066,mvrr_mod,4,False
rnng_bllip-xs_28066,mvrr_mod,5,True
rnng_bllip-xs_28066,mvrr_mod,6,True
rnng_bllip-xs_28066,mvrr_mod,7,True
rnng_bllip-xs_28066,mvrr_mod,8,False
rnng_bllip-xs_28066,mvrr_mod,9,False
rnng_bllip-xs_28066,mvrr_mod,10,True
rnng_bllip-xs_28066,mvrr_mod,11,False
rnng_bllip-xs_28066,mvrr_mod,12,True
rnng_bllip-xs_28066,mvrr_mod,13,False
rnng_bllip-xs_28066,mvrr_mod,14,True
rnng_bllip-xs_28066,mvrr_mod,15,False
rnng_bllip-xs_28066,mvrr_mod,16,True
rnng_bllip-xs_28066,mvrr_mod,17,False
rnng_bllip-xs_28066,mvrr_mod,18,False
rnng_bllip-xs_28066,mvrr_mod,19,False
rnng_bllip-xs_28066,mvrr_mod,20,True
rnng_bllip-xs_28066,mvrr_mod,21,False
rnng_bllip-xs_28066,mvrr_mod,22,True
rnng_bllip-xs_28066,mvrr_mod,23,True
rnng_bllip-xs_28066,mvrr_mod,24,True
rnng_bllip-xs_28066,mvrr_mod,25,True
rnng_bllip-xs_28066,mvrr_mod,26,True
rnng_bllip-xs_28066,mvrr_mod,27,True
rnng_bllip-xs_28068,reflexive_orc_fem,0,False
rnng_bllip-xs_28068,reflexive_orc_fem,1,False
rnng_bllip-xs_28068,reflexive_orc_fem,2,False
rnng_bllip-xs_28068,reflexive_orc_fem,3,False
rnng_bllip-xs_28068,reflexive_orc_fem,4,False
rnng_bllip-xs_28068,reflexive_orc_fem,5,False
rnng_bllip-xs_28068,reflexive_orc_fem,6,False
rnng_bllip-xs_28068,reflexive_orc_fem,7,False
rnng_bllip-xs_28068,reflexive_orc_fem,8,False
rnng_bllip-xs_28068,reflexive_orc_fem,9,False
rnng_bllip-xs_28068,reflexive_orc_fem,10,False
rnng_bllip-xs_28068,reflexive_orc_fem,11,False
rnng_bllip-xs_28068,reflexive_orc_fem,12,False
rnng_bllip-xs_28068,reflexive_orc_fem,13,False
rnng_bllip-xs_28068,reflexive_orc_fem,14,False
rnng_bllip-xs_28068,reflexive_orc_fem,15,False
rnng_bllip-xs_28068,reflexive_orc_fem,16,False
rnng_bllip-xs_28068,reflexive_orc_fem,17,False
rnng_bllip-xs_28068,reflexive_orc_fem,18,False
rnng_bllip-xs_4301,cleft,0,True
rnng_bllip-xs_4301,cleft,1,False
rnng_bllip-xs_4301,cleft,2,True
rnng_bllip-xs_4301,cleft,3,True
rnng_bllip-xs_4301,cleft,4,True
rnng_bllip-xs_4301,cleft,5,False
rnng_bllip-xs_4301,cleft,6,True
rnng_bllip-xs_4301,cleft,7,True
rnng_bllip-xs_4301,cleft,8,True
rnng_bllip-xs_4301,cleft,9,True
rnng_bllip-xs_4301,cleft,10,True
rnng_bllip-xs_4301,cleft,11,True
rnng_bllip-xs_4301,cleft,12,True
rnng_bllip-xs_4301,cleft,13,False
rnng_bllip-xs_4301,cleft,14,True
rnng_bllip-xs_4301,cleft,15,False
rnng_bllip-xs_4301,cleft,16,True
rnng_bllip-xs_4301,cleft,17,True
rnng_bllip-xs_4301,cleft,18,True
rnng_bllip-xs_4301,cleft,19,False
rnng_bllip-xs_4301,cleft,20,False
rnng_bllip-xs_4301,cleft,21,True
rnng_bllip-xs_4301,cleft,22,False
rnng_bllip-xs_4301,cleft,23,True
rnng_bllip-xs_4301,cleft,24,False
rnng_bllip-xs_4301,cleft,25,True
rnng_bllip-xs_4301,cleft,26,True
rnng_bllip-xs_4301,cleft,27,True
rnng_bllip-xs_4301,cleft,28,True
