model,suite,item,correct
rnng_bllip-lg_7245,mvrr_mod,21,True
rnng_bllip-lg_7245,mvrr_mod,22,True
rnng_bllip-lg_7245,mvrr_mod,23,True
rnng_bllip-lg_7245,mvrr_mod,24,True
rnng_bllip-lg_7245,mvrr_mod,25,True
rnng_bllip-lg_7245,mvrr_mod,26,True
rnng_bllip-lg_7245,mvrr_mod,27,False
rnng_bllip-lg_7245,number_src,0,True
rnng_bllip-lg_7245,number_src,1,True
rnng_bllip-lg_7245,number_src,2,False
rnng_bllip-lg_7245,number_src,3,True
rnng_bllip-lg_7245,number_src,4,False
rnng_bllip-lg_7245,number_src,5,True
rnng_bllip-lg_7245,number_src,6,True
rnng_bllip-lg_7245,number_src,7,True
rnng_bllip-lg_7245,number_src,8,True
rnng_bllip-lg_7245,number_src,9,True
rnng_bllip-lg_7245,number_src,10,True
rnng_bllip-lg_7245,number_src,11,True
rnng_bllip-lg_7245,number_src,12,True
rnng_bllip-lg_7245,number_src,13,True
rnng_bllip-lg_7245,number_src,14,False
rnng_bllip-lg_7245,number_src,15,True
rnng_bllip-lg_7245,number_src,16,False
rnng_bllip-lg_7245,number_src,17,True
rnng_bllip-lg_7245,number_src,18,True
rnng_bllip-lg_62488,npi_orc_ever,0,True
rnng_bllip-lg_62488,npi_orc_ever,1,False
rnng_bllip-lg_62488,npi_orc_ever,2,False
rnng_bllip-lg_62488,npi_orc_ever,3,True
rnng_bllip-lg_62488,npi_orc_ever,4,False
rnng_bllip-lg_62488,npi_orc_ever,5,False
rnng_bllip-lg_62488,npi_orc_ever,6,True
rnng_bllip-lg_62488,npi_orc_ever,7,False
rnng_bllip-lg_62488,npi_orc_ever,8,True
rnng_bllip-lg_62488,npi_orc_ever,9,False
rnng_bllip-lg_62488,npi_orc_ever,10,False
rnng_bllip-lg_62488,npi_orc_ever,11,True
rnng_bllip-lg_62488,npi_orc_ever,12,False
rnng_bllip-lg_62488,npi_orc_ever,13,True
rnng_bllip-lg_62488,npi_orc_ever,14,True
rnng_bllip-lg_62488,npi_orc_ever,15,True
rnng_bllip-lg_62488,npi_orc_ever,16,False
rnng_bllip-lg_62488,npi_orc_ever,17,False
rnng_bllip-lg_62488,npi_orc_ever,18,False
rnng_bllip-lg_62488,npi_orc_ever,19,False
rnng_bllip-lg_62488,npi_orc_ever,20,False
rnng_bllip-lg_62488,npi_orc_ever,21,False
rnng_bllip-lg_62488,npi_orc_ever,22,False
rnng_bllip-lg_62488,npi_orc_ever,23,False
rnng_bllip-lg_62488,npi_orc_ever,24,False
rnng_bllip-lg_62488,npi_orc_ever,25,False
rnng_bllip-lg_62488,npi_orc_ever,26,False
rnng_bllip-lg_62488,npi_orc_ever,27,False
rnng_bllip-lg_62488,npi_orc_ever,28,False
rnng_bllip-lg_62488,npi_orc_ever,29,True
rnng_bllip-lg_62488,npi_orc_ever,30,False
rnng_bllip-lg_62488,npi_orc_ever,31,False
rnng_bllip-lg_62488,npi_orc_ever,32,False
rnng_bllip-lg_62488,npi_orc_ever,33,False
rnng_bllip-lg_62488,npi_orc_ever,34,False
rnng_bllip-lg_62488,npi_orc_ever,35,False
rnng_bllip-lg_62488,npi_orc_ever,36,False
rnng_bllip-lg_62488,npi_orc_ever,37,False
rnng_bllip-lg_38435,fgd_hierarchy,0,True
rnng_bllip-lg_38435,fgd_hierarchy,1,False
rnng_bllip-lg_38435,fgd_hierarchy,2,True
rnng_bllip-lg_38435,fgd_hierarchy,3,True
rnng_bllip-lg_38435,fgd_hierarchy,4,True
rnng_bllip-lg_38435,fgd_hierarchy,5,True
rnng_bllip-lg_38435,fgd_hierarchy,6,True
rnng_bllip-lg_38435,fgd_hierarchy,7,True
rnng_bllip-lg_38435,fgd_hierarchy,8,True
rnng_bllip-lg_38435,fgd_hierarchy,9,True
rnng_bllip-lg_38435,fgd_hierarchy,10,False
rnng_bllip-lg_38435,fgd_hierarchy,11,True
rnng_bllip-lg_38435,fgd_hierarchy,12,False
rnng_bllip-lg_38435,fgd_hierarchy,13,True
rnng_bllip-lg_38435,fgd_hierarchy,14,True
rnng_bllip-lg_38435,fgd_hierarchy,15,True
rnng_bllip-lg_38435,fgd_hierarchy,16,True
rnng_bllip-lg_38435,fgd_hierarchy,17,False
rnng_bllip-lg_38435,fgd_hierarchy,18,False
rnng_bllip-lg_38435,fgd_hierarchy,19,False
rnng_bllip-lg_38435,fgd_hierarchy,20,True
rnng_bllip-lg_38435,fgd_hierarchy,21,False
rnng_bllip-lg_38435,fgd_hierarchy,22,False
rnng_bllip-lg_38435,fgd_hierarchy,23,False
rnng_bllip-lg_62488,fgd_object,0,True
rnng_bllip-lg_62488,fgd_object,1,True
rnng_bllip-lg_62488,fgd_object,2,True
rnng_bllip-lg_62488,fgd_object,3,True
rnng_bllip-lg_62488,fgd_object,4,True
rnng_bllip-lg_62488,fgd_object,5,True
rnng_bllip-lg_62488,fgd_object,6,True
rnng_bllip-lg_62488,fgd_object,7,True
rnng_bllip-lg_62488,fgd_object,8,True
rnng_bllip-lg_62488,fgd_object,9,True
rnng_bllip-lg_62488,fgd_object,10,True
rnng_bllip-lg_62488,fgd_object,11,True
rnng_bllip-lg_62488,fgd_object,12,True
rnng_bllip-lg_62488,fgd_object,13,True
rnng_bllip-lg_62488,fgd_object,14,True
rnng_bllip-lg_62488,fgd_object,15,False
rnng_bllip-lg_62488,fgd_object,16,True
rnng_bllip-lg_62488,fgd_object,17,True
rnng_bllip-lg_62488,fgd_object,18,True
rnng_bllip-lg_62488,fgd_object,19,True
rnng_bllip-lg_62488,fgd_object,20,True
rnng_bllip-lg_62488,fgd_object,21,True
rnng_bllip-lg_62488,fgd_object,22,True
rnng_bllip-lg_62488,fgd_object,23,True
rnng_bllip-lg_7245,number_prep,0,True
rnng_bllip-lg_7245,number_prep,1,True
rnng_bllip-lg_7245,number_prep,2,False
rnng_bllip-lg_7245,number_prep,3,True
rnng_bllip-lg_7245,number_prep,4,False
rnng_bllip-lg_7245,number_prep,5,True
rnng_bllip-lg_7245,number_prep,6,True
rnng_bllip-lg_7245,number_prep,7,True
rnng_bllip-lg_7245,number_prep,8,True
rnng_bllip-lg_7245,number_prep,9,True
rnng_bllip-lg_7245,number_prep,10,True
rnng_bllip-lg_7245,number_prep,11,True
rnng_bllip-lg_7245,number_prep,12,True
rnng_bllip-lg_7245,number_prep,13,True
rnng_bllip-lg_7245,number_prep,14,False
rnng_bllip-lg_7245,number_prep,15,True
rnng_bllip-lg_7245,number_prep,16,True
rnng_bllip-lg_7245,number_prep,17,True
rnng_bllip-lg_7245,number_prep,18,True
rnng_bllip-lg_38435,reflexive_prep_fem,0,False
rnng_bllip-lg_38435,reflexive_prep_fem,1,False
rnng_bllip-lg_38435,reflexive_prep_fem,2,True
rnng_bllip-lg_38435,reflexive_prep_fem,3,True
rnng_bllip-lg_38435,reflexive_prep_fem,4,False
rnng_bllip-lg_38435,reflexive_prep_fem,5,False
rnng_bllip-lg_38435,reflexive_prep_fem,6,False
rnng_bllip-lg_38435,reflexive_prep_fem,7,False
rnng_bllip-lg_38435,reflexive_prep_fem,8,False
rnng_bllip-lg_38435,reflexive_prep_fem,9,False
rnng_bllip-lg_38435,reflexive_prep_fem,10,False
rnng_bllip-lg_38435,reflexive_prep_fem,11,False
rnng_bllip-lg_38435,reflexive_prep_fem,12,False
rnng_bllip-lg_38435,reflexive_prep_fem,13,False
rnng_bllip-lg_38435,reflexive_prep_fem,14,False
rnng_bllip-lg_38435,reflexive_prep_fem,15,False
rnng_bllip-lg_38435,reflexive_prep_fem,16,False
rnng_bllip-lg_38435,reflexive_prep_fem,17,False
rnng_bllip-lg_38435,reflexive_prep_fem,18,False
rnng_bllip-lg_38435,fgd_object,0,True
rnng_bllip-lg_38435,fgd_object,1,True
rnng_bllip-lg_38435,fgd_object,2,True
rnng_bllip-lg_38435,fgd_object,3,True
rnng_bllip-lg_38435,fgd_object,4,True
rnng_bllip-lg_38435,fgd_object,5,True
rnng_bllip-lg_38435,fgd_object,6,True
rnng_bllip-lg_38435,fgd_object,7,True
rnng_bllip-lg_38435,fgd_object,8,True
rnng_bllip-lg_38435,fgd_object,9,True
rnng_bllip-lg_38435,fgd_object,10,True
rnng_bllip-lg_38435,fgd_object,11,True
rnng_bllip-lg_38435,fgd_object,12,True
rnng_bllip-lg_38435,fgd_object,13,True
rnng_bllip-lg_38435,fgd_object,14,True
rnng_bllip-lg_38435,fgd_object,15,False
rnng_bllip-lg_38435,fgd_object,16,True
rnng_bllip-lg_38435,fgd_object,17,True
rnng_bllip-lg_38435,fgd_object,18,True
rnng_bllip-lg_38435,fgd_object,19,True
rnng_bllip-lg_38435,fgd_object,20,True
rnng_bllip-lg_38435,fgd_object,21,True
rnng_bllip-lg_38435,fgd_object,22,True
rnng_bllip-lg_38435,fgd_object,23,True
rnng_bllip-lg_62488,reflexive_src_masc,0,False
rnng_bllip-lg_62488,reflexive_src_masc,1,False
rnng_bllip-lg_62488,reflexive_src_masc,2,True
rnng_bllip-lg_62488,reflexive_src_masc,3,True
rnng_bllip-lg_62488,reflexive_src_masc,4,False
rnng_bllip-lg_62488,reflexive_src_masc,5,False
rnng_bllip-lg_62488,reflexive_src_masc,6,False
rnng_bllip-lg_62488,reflexive_src_masc,7,False
rnng_bllip-lg_62488,reflexive_src_masc,8,False
rnng_bllip-lg_62488,reflexive_src_masc,9,False
rnng_bllip-lg_62488,reflexive_src_masc,10,False
rnng_bllip-lg_62488,reflexive_src_masc,11,False
rnng_bllip-lg_62488,reflexive_src_masc,12,False
rnng_bllip-lg_62488,reflexive_src_masc,13,False
rnng_bllip-lg_62488,reflexive_src_masc,14,False
rnng_bllip-lg_62488,reflexive_src_masc,15,False
rnng_bllip-lg_62488,reflexive_src_masc,16,True
rnng_bllip-lg_62488,reflexive_src_masc,17,False
rnng_bllip-lg_62488,reflexive_src_masc,18,False
rnng_bllip-lg_38435,center_embed_mod,0,True
rnng_bllip-lg_38435,center_embed_mod,1,True
rnng_bllip-lg_38435,center_embed_mod,2,False
rnng_bllip-lg_38435,center_embed_mod,3,True
rnng_bllip-lg_38435,center_embed_mod,4,False
rnng_bllip-lg_38435,center_embed_mod,5,True
rnng_bllip-lg_38435,center_embed_mod,6,True
rnng_bllip-lg_38435,center_embed_mod,7,True
rnng_bllip-lg_38435,center_embed_mod,8,False
rnng_bllip-lg_38435,center_embed_mod,9,True
rnng_bllip-lg_38435,center_embed_mod,10,True
rnng_bllip-lg_38435,center_embed_mod,11,True
rnng_bllip-lg_38435,center_embed_mod,12,True
rnng_bllip-lg_38435,center_embed_mod,13,True
rnng_bllip-lg_38435,center_embed_mod,14,True
rnng_bllip-lg_38435,center_embed_mod,15,True
rnng_bllip-lg_38435,center_embed_mod,16,True
rnng_bllip-lg_38435,center_embed_mod,17,True
rnng_bllip-lg_38435,center_embed_mod,18,True
rnng_bllip-lg_38435,center_embed_mod,19,True
rnng_bllip-lg_38435,center_embed_mod,20,False
rnng_bllip-lg_38435,center_embed_mod,21,True
rnng_bllip-lg_38435,center_embed_mod,22,True
rnng_bllip-lg_38435,center_embed_mod,23,True
rnng_bllip-lg_38435,center_embed_mod,24,True
rnng_bllip-lg_38435,center_embed_mod,25,False
rnng_bllip-lg_38435,center_embed_mod,26,False
rnng_bllip-lg_38435,center_embed_mod,27,True
rnng_bllip-lg_38435,npi_orc_any,0,True
rnng_bllip-lg_38435,npi_orc_any,1,False
rnng_bllip-lg_38435,npi_orc_any,2,False
rnng_bllip-lg_38435,npi_orc_any,3,False
rnng_bllip-lg_38435,npi_orc_any,4,False
rnng_bllip-lg_38435,npi_orc_any,5,True
rnng_bllip-lg_38435,npi_orc_any,6,True
rnng_bllip-lg_38435,npi_orc_any,7,False
rnng_bllip-lg_38435,npi_orc_any,8,False
rnng_bllip-lg_38435,npi_orc_any,9,False
rnng_bllip-lg_38435,npi_orc_any,10,False
rnng_bllip-lg_38435,npi_orc_any,11,False
rnng_bllip-lg_38435,npi_orc_any,12,False
rnng_bllip-lg_38435,npi_orc_any,13,False
rnng_bllip-lg_38435,npi_orc_any,14,False
rnng_bllip-lg_38435,npi_orc_any,15,False
rnng_bllip-lg_38435,npi_orc_any,16,False
rnng_bllip-lg_38435,npi_orc_any,17,False
rnng_bllip-lg_38435,npi_orc_any,18,False
rnng_bllip-lg_38435,npi_orc_any,19,False
rnng_bllip-lg_38435,npi_orc_any,20,False
rnng_bllip-lg_38435,npi_orc_any,21,False
rnng_bllip-lg_38435,npi_orc_any,22,False
rnng_bllip-lg_38435,npi_orc_any,23,True
rnng_bllip-lg_38435,npi_orc_any,24,False
rnng_bllip-lg_38435,npi_orc_any,25,False
rnng_bllip-lg_38435,npi_orc_any,26,True
rnng_bllip-lg_38435,npi_orc_any,27,False
rnng_bllip-lg_38435,npi_orc_any,28,False
rnng_bllip-lg_38435,npi_orc_any,29,False
rnng_bllip-lg_38435,npi_orc_any,30,False
rnng_bllip-lg_38435,npi_orc_any,31,False
rnng_bllip-lg_38435,npi_orc_any,32,False
rnng_bllip-lg_38435,npi_orc_any,33,False
rnng_bllip-lg_38435,npi_orc_any,34,False
rnng_bllip-lg_38435,npi_orc_any,35,False
rnng_bllip-lg_38435,npi_orc_any,36,False
rnng_bllip-lg_38435,npi_orc_any,37,True
rnng_bllip-lg_38435,cleft,0,True
rnng_bllip-lg_38435,cleft,1,True
rnng_bllip-lg_38435,cleft,2,True
rnng_bllip-lg_38435,cleft,3,False
rnng_bllip-lg_38435,cleft,4,True
rnng_bllip-lg_38435,cleft,5,True
rnng_bllip-lg_38435,cleft,6,True
rnng_bllip-lg_38435,cleft,7,True
rnng_bllip-lg_38435,cleft,8,False
rnng_bllip-lg_38435,cleft,9,True
rnng_bllip-lg_38435,cleft,10,True
rnng_bllip-lg_38435,cleft,11,True
rnng_bllip-lg_38435,cleft,12,True
rnng_bllip-lg_38435,cleft,13,True
rnng_bllip-lg_38435,cleft,14,True
rnng_bllip-lg_38435,cleft,15,True
rnng_bllip-lg_38435,cleft,16,False
rnng_bllip-lg_38435,cleft,17,True
rnng_bllip-lg_38435,cleft,18,True
rnng_bllip-lg_38435,cleft,19,True
rnng_bllip-lg_38435,cleft,20,True
rnng_bllip-lg_38435,cleft,21,True
rnng_bllip-lg_38435,cleft,22,True
rnng_bllip-lg_38435,cleft,23,True
rnng_bllip-lg_38435,cleft,24,True
rnng_bllip-lg_38435,cleft,25,True
rnng_bllip-lg_38435,cleft,26,True
rnng_bllip-lg_38435,cleft,27,False
rnng_bllip-lg_38435,cleft,28,True
rnng_bllip-lg_38435,cleft,29,False
rnng_bllip-lg_38435,cleft,30,True
rnng_bllip-lg_38435,cleft,31,False
rnng_bllip-lg_38435,cleft,32,True
rnng_bllip-lg_38435,cleft,33,True
rnng_bllip-lg_38435,cleft,34,True
rnng_bllip-lg_38435,cleft,35,False
rnng_bllip-lg_38435,cleft,36,True
rnng_bllip-lg_38435,cleft,37,True
rnng_bllip-lg_38435,cleft,38,False
rnng_bllip-lg_38435,cleft,39,False
rnng_bllip-lg_62488,npz_obj_mod,0,True
rnng_bllip-lg_62488,npz_obj_mod,1,True
rnng_bllip-lg_62488,npz_obj_mod,2,True
rnng_bllip-lg_62488,npz_obj_mod,3,True
rnng_bllip-lg_62488,npz_obj_mod,4,True
rnng_bllip-lg_62488,npz_obj_mod,5,True
rnng_bllip-lg_62488,npz_obj_mod,6,True
rnng_bllip-lg_62488,npz_obj_mod,7,True
rnng_bllip-lg_62488,npz_obj_mod,8,True
rnng_bllip-lg_62488,npz_obj_mod,9,True
rnng_bllip-lg_62488,npz_obj_mod,10,True
rnng_bllip-lg_62488,npz_obj_mod,11,True
rnng_bllip-lg_62488,npz_obj_mod,12,True
rnng_bllip-lg_62488,npz_obj_mod,13,True
rnng_bllip-lg_62488,npz_obj_mod,14,False
rnng_bllip-lg_62488,npz_obj_mod,15,True
rnng_bllip-lg_62488,npz_obj_mod,16,True
rnng_bllip-lg_62488,npz_obj_mod,17,True
rnng_bllip-lg_62488,npz_obj_mod,18,True
rnng_bllip-lg_62488,npz_obj_mod,19,True
rnng_bllip-lg_62488,npz_obj_mod,20,True
rnng_bllip-lg_62488,npz_obj_mod,21,True
rnng_bllip-lg_62488,npz_obj_mod,22,False
rnng_bllip-lg_62488,npz_obj_mod,23,True
rnng_bllip-lg_7245,npz_obj,0,True
rnng_bllip-lg_7245,npz_obj,1,True
rnng_bllip-lg_7245,npz_obj,2,True
rnng_bllip-lg_7245,npz_obj,3,True
rnng_bllip-lg_7245,npz_obj,4,True
rnng_bllip-lg_7245,npz_obj,5,True
rnng_bllip-lg_7245,npz_obj,6,True
rnng_bllip-lg_7245,npz_obj,7,True
rnng_bllip-lg_7245,npz_obj,8,True
rnng_bllip-lg_7245,npz_obj,9,True
rnng_bllip-lg_7245,npz_obj,10,True
rnng_bllip-lg_7245,npz_obj,11,True
rnng_bllip-lg_7245,npz_obj,12,True
rnng_bllip-lg_7245,npz_obj,13,True
rnng_bllip-lg_7245,npz_obj,14,True
rnng_bllip-lg_7245,npz_obj,15,True
rnng_bllip-lg_7245,npz_obj,16,True
rnng_bllip-lg_7245,npz_obj,17,True
rnng_bllip-lg_7245,npz_obj,18,True
rnng_bllip-lg_7245,npz_obj,19,True
rnng_bllip-lg_7245,npz_obj,20,True
rnng_bllip-lg_7245,npz_obj,21,True
rnng_bllip-lg_7245,npz_obj,22,True
rnng_bllip-lg_7245,npz_obj,23,True
rnng_bllip-lg_7245,reflexive_prep_fem,0,False
rnng_bllip-lg_7245,reflexive_prep_fem,1,False
rnng_bllip-lg_7245,reflexive_prep_fem,2,True
rnng_bllip-lg_7245,reflexive_prep_fem,3,True
rnng_bllip-lg_7245,reflexive_prep_fem,4,False
rnng_bllip-lg_7245,reflexive_prep_fem,5,False
rnng_bllip-lg_7245,reflexive_prep_fem,6,False
rnng_bllip-lg_7245,reflexive_prep_fem,7,False
rnng_bllip-lg_7245,reflexive_prep_fem,8,False
rnng_bllip-lg_7245,reflexive_prep_fem,9,False
rnng_bllip-lg_7245,reflexive_prep_fem,10,False
rnng_bllip-lg_7245,reflexive_prep_fem,11,False
rnng_bllip-lg_7245,reflexive_prep_fem,12,False
rnng_bllip-lg_7245,reflexive_prep_fem,13,False
rnng_bllip-lg_7245,reflexive_prep_fem,14,False
rnng_bllip-lg_7245,reflexive_prep_fem,15,False
rnng_bllip-lg_7245,reflexive_prep_fem,16,False
rnng_bllip-lg_7245,reflexive_prep_fem,17,False
rnng_bllip-lg_7245,reflexive_prep_fem,18,False
rnng_bllip-lg_7245,fgd-embed4,0,False
rnng_bllip-lg_7245,fgd-embed4,1,True
rnng_bllip-lg_7245,fgd-embed4,2,True
rnng_bllip-lg_7245,fgd-embed4,3,True
rnng_bllip-lg_7245,fgd-embed4,4,True
rnng_bllip-lg_7245,fgd-embed4,5,False
rnng_bllip-lg_7245,fgd-embed4,6,False
rnng_bllip-lg_7245,fgd-embed4,7,False
rnng_bllip-lg_7245,fgd-embed4,8,False
rnng_bllip-lg_7245,fgd-embed4,9,False
rnng_bllip-lg_7245,fgd-embed4,10,False
rnng_bllip-lg_7245,fgd-embed4,11,False
rnng_bllip-lg_7245,fgd-embed4,12,False
rnng_bllip-lg_7245,fgd-embed4,13,False
rnng_bllip-lg_7245,fgd-embed4,14,False
rnng_bllip-lg_7245,fgd-embed4,15,False
rnng_bllip-lg_7245,fgd-embed4,16,False
rnng_bllip-lg_7245,fgd-embed4,17,False
rnng_bllip-lg_7245,fgd-embed4,18,False
rnng_bllip-lg_7245,fgd-embed4,19,False
rnng_bllip-lg_7245,fgd-embed4,20,False
rnng_bllip-lg_62488,reflexive_orc_fem,0,False
rnng_bllip-lg_62488,reflexive_orc_fem,1,False
rnng_bllip-lg_62488,reflexive_orc_fem,2,True
rnng_bllip-lg_62488,reflexive_orc_fem,3,False
rnng_bllip-lg_62488,reflexive_orc_fem,4,True
rnng_bllip-lg_62488,reflexive_orc_fem,5,False
rnng_bllip-lg_62488,reflexive_orc_fem,6,False
rnng_bllip-lg_62488,reflexive_orc_fem,7,False
rnng_bllip-lg_62488,reflexive_orc_fem,8,False
rnng_bllip-lg_62488,reflexive_orc_fem,9,False
rnng_bllip-lg_62488,reflexive_orc_fem,10,False
rnng_bllip-lg_62488,reflexive_orc_fem,11,False
rnng_bllip-lg_62488,reflexive_orc_fem,12,False
rnng_bllip-lg_62488,reflexive_orc_fem,13,False
rnng_bllip-lg_62488,reflexive_orc_fem,14,False
rnng_bllip-lg_62488,reflexive_orc_fem,15,False
rnng_bllip-lg_62488,reflexive_orc_fem,16,False
rnng_bllip-lg_62488,reflexive_orc_fem,17,False
rnng_bllip-lg_62488,reflexive_orc_fem,18,False
rnng_bllip-lg_38435,npz_obj,0,True
rnng_bllip-lg_38435,npz_obj,1,True
rnng_bllip-lg_38435,npz_obj,2,True
rnng_bllip-lg_38435,npz_obj,3,True
rnng_bllip-lg_38435,npz_obj,4,True
rnng_bllip-lg_38435,npz_obj,5,True
rnng_bllip-lg_38435,npz_obj,6,True
rnng_bllip-lg_38435,npz_obj,7,True
rnng_bllip-lg_38435,npz_obj,8,True
rnng_bllip-lg_38435,npz_obj,9,True
rnng_bllip-lg_38435,npz_obj,10,True
rnng_bllip-lg_38435,npz_obj,11,True
rnng_bllip-lg_38435,npz_obj,12,True
rnng_bllip-lg_38435,npz_obj,13,True
rnng_bllip-lg_38435,npz_obj,14,True
rnng_bllip-lg_38435,npz_obj,15,True
rnng_bllip-lg_38435,npz_obj,16,True
rnng_bllip-lg_38435,npz_obj,17,True
rnng_bllip-lg_38435,npz_obj,18,True
rnng_bllip-lg_38435,npz_obj,19,True
rnng_bllip-lg_38435,npz_obj,20,True
rnng_bllip-lg_38435,npz_obj,21,True
rnng_bllip-lg_38435,npz_obj,22,True
rnng_bllip-lg_38435,npz_obj,23,True
rnng_bllip-lg_38435,center_embed,0,True
rnng_bllip-lg_38435,center_embed,1,True
rnng_bllip-lg_38435,center_embed,2,False
rnng_bllip-lg_38435,center_embed,3,True
rnng_bllip-lg_38435,center_embed,4,True
rnng_bllip-lg_38435,center_embed,5,True
rnng_bllip-lg_38435,center_embed,6,True
rnng_bllip-lg_38435,center_embed,7,True
rnng_bllip-lg_38435,center_embed,8,False
rnng_bllip-lg_38435,center_embed,9,True
rnng_bllip-lg_38435,center_embed,10,True
rnng_bllip-lg_38435,center_embed,11,True
rnng_bllip-lg_38435,center_embed,12,True
rnng_bllip-lg_38435,center_embed,13,True
rnng_bllip-lg_38435,center_embed,14,True
rnng_bllip-lg_38435,center_embed,15,True
